ODSEW-ShBeI-t1uDwd-hSRGPd href,ODSEW-ShBeI-t1uDwd-HiaYvf src,user_name,guide_status,num_reviews,ODSEW-ShBeI-z5C9Gb-icon src,ODSEW-ShBeI-fI6EEc src,ODSEW-ShBeI-fI6EEc src 2,unknown,uknown2,ODSEW-ShBeI-fI6EEc src 5,how_long_ago,ODSEW-ShBeI-jfdpUb,written_review,ODSEW-ShBeI-Sc2xXc-icon src,ODSEW-ShBeI-KFwaDe-V67aGc,ODSEW-ShBeI-Sc2xXc-icon src 2,ODSEW-ShBeI-KFwaDe-V67aGc 2
https://www.google.com/maps/contrib/102851716024403755977/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiEoVeXuL7ZmyPVknVNzvJ0jTrBzshgkxMBZUYSSw=w36-h36-p-c0x00000000-rp-mo-ba2-br100,Sebastian M.,Local Guide,・12 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,10 months ago,New,"First time point of view of this place. Great environment and open eating space outside, spacious inside and friendly staff. The price is worth it for what you get and I can see why its rated in top 5 of the best burger places in San Jose. …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/108750001080319047808/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjmYO6LmPkFhLkU-mNiRGzThNXUoEfq46zdLiuE9g=w36-h36-p-c0x00000000-rp-mo-br100,Ted H,Local Guide,1 review,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,5 months ago,New,"I love super salad with hamburger patty. Be sure to check your order every time. My previous order didn’t include cheese on it, and a person in cash register over-charged on my salad.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/113477576813433368790/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gjygpm9CI1shyigng_bUle8zfcTL57M5xWYMPoE=w36-h36-p-c0x00000000-rp-mo-br100,Peter Loomis,Local Guide,2 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 months ago,New,An excellent burger just the way I like them. We will definitely be back.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/100756117670208083122/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJw2lb5nnWgwFaiCpuZMgX0-c1YmTmPoe0u7Xk2N=w36-h36-p-c0x00000000-rp-mo-br100,Herman Lee,Local Guide,75 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,3 months ago,New,2nd time dining here and burger and garlic fries were very good!,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/110295888426009148227/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Ggj5w47yYCfXBA5OsTxmMF0D2wsmwfZ56fRqJXAagE=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Stephanie Yue,Local Guide,・44 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,Yummy burgers! Garlic fries are so good! Donuts are adorable in their little sleeves.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/116771153263313474726/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJwdtvOeVXLYMgel4bgZhDIboqy9kGn5t0NQHFk=w36-h36-p-c0x00000000-rp-mo-br100,Andres Hernandez,Local Guide,39 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,5 months ago,New,"Not bad at all
A little pricey
But good 👍 …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/104094578988814991129/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgDJh0CUoFnAwEaYY1T0h0E5FJrwtFe90RMpDo-IQ=w36-h36-p-c0x00000000-rp-mo-ba5-br100,Aryan mobiny (OneOfYou),Local Guide,・145 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a month ago,New,Hands down by far the best burger chain in CA,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/113486775540746355930/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiA8NSDO41Oeha7vnvnzkzhlAQ_6pd-0HdLCfOu=w36-h36-p-c0x00000000-rp-mo-ba4-br100,D Y,Local Guide,・84 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,One of my favorites.  How can you resist a juicy burger with bacon and a FRIED EGG!!  It's like steak and eggs in the palm of your hands :). The fries were crunchy on the outside and soft on the inside.  It also serves soft serve ice-cream...free on certain days.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/118334623940201634493/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiqiF9UIMRtVuQ53Sckdl8mZyO7qyJAZs79PfKczQ=w36-h36-p-c0x00000000-rp-mo-br100,erin,Local Guide,96 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 months ago,New,The burgers are very juicy. The fries were crispy and awesome.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/102849925239123205108/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgSykckDrZF4SjXT20bCFc61etqpHh3FJRqpdg7=w36-h36-p-c0x00000000-rp-mo-br100,Holly Olson,Local Guide,5 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,6 months ago,New,"I looked around for a fast place to eat, and burger places seem to be fast. Glad I've arrived. He arrived for dinner early. Lovely atmosphere, really nice burgers.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/116627721772998466724/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiqOPEV5zO5uj4YgRbJMZXQ_v_6j7831Aa-aLGh2w=w36-h36-p-c0x00000000-rp-mo-ba2-br100,Bill Napier,Local Guide,・18 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,"I love they they opened one easy to get to (vs Valley Fair). This place is awesome, all the food is great. Fantastic burgers, best in the valley. And the service was top notch. My son dropped his burger on the ground, and they without hesitation replaced it, no questions asked. Would come back here in a heartbeat.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/114160572420538362557/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gj26HKjvPOL533ge9ZZlNBIuhhMIUUFooib3WSnLLM=w36-h36-p-c0x00000000-rp-mo-ba6-br100,Annie,Local Guide,・283 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,"Brand new opened on December 26th. Served breakfast from 7am - 11am, breakfast sandwich and homemade donuts only.  Super burger was juicy and cooked medium well on a fluffy seasme bun.  Comes with free lettuce, tomatoes, red onions. You can …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/109960700345583970996/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GhdNWVUTg0fRMuAR9QAg5ZhDQJKjD9By90-zdwdtbs=w36-h36-p-c0x00000000-rp-mo-br100,A m,Local Guide,77 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,"I know my way around this business and in the kitchen, I travel the country TX KS CO UT ID OR WA for work and always looking for new better best dishes.  Listen absolutley best burger I ever had (had Harris, InNout, Smash Burger, Five Guys, …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/100155741075207874807/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgZI7tzEsGEI3sUNAVwZWOOeoDZEJiUVIeJfHVqHQ=w36-h36-p-c0x00000000-rp-mo-br100,Shawn Chi,Local Guide,7 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 years ago,New,"Mini burger (no cheese). Juicy, fat, and crispy beef patty 🤤 Got a free sample for their chocolate donuts!",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/113431883889179490544/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjU38sdIYb9nDLOSpWDnZawPANGuwvvdk9ghhak=w36-h36-p-c0x00000000-rp-mo-ba2-br100,Kurt Heiden,Local Guide,・19 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,2 months ago,New,This place is always delicious.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/115090887740326567797/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJxe96-dhn372ipplhCgwUkWCZaWtlbczA99YSzi=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Rock,Local Guide,・58 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,Nice organic burger. Tasty flavour.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/110163474489343384479/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjTtLZAO6KlX-NQLXJeLQBHW3lJeXdEKxfLh5at=w36-h36-p-c0x00000000-rp-mo-br100,The Chaudharys,Local Guide,4 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 months ago,New,Excellent burgers and house pickles are great with a little kick!,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/103187487057127604198/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gjs56p6EqlP7mv8xWid0bmaPpHm_y2SbveN7SaNIUc=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Danielle Shirley,Local Guide,・35 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,10 months ago,New,"Okay. Let me tell you I just moved from Utah and I know we don't have a lot of burger places, but I really had high expectations of this place. It's an okay place, nothing super special about it, the hamburger felt like the meat was falling …",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/110046978695502036330/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gi3qltSOXcU0iFPdzDl9MsmKDNQvQwvYS3qYh-TcLQ=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Josh Blough,Local Guide,・81 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,6 months ago,New,Awesome 🍔 great service will be back b4 I leave here forsure,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/110618521222077848380/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjG4hbHJba7kpqXfoEg7MroczD1JAylhKZ2OmVldA=w36-h36-p-c0x00000000-rp-mo-br100,Rushikesh Jirage,Local Guide,18 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a month ago,New,good vegetarian burger option,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/100508096468374346461/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJyUTZaZEjFEdw5rIun0xhKGtDIpH0gTC6IlxiVm=w36-h36-p-c0x00000000-rp-mo-ba5-br100,Pamela Dunn,Local Guide,・313 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,6 months ago,New,It good just not great I would go there over McDonald or burger king,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/114703222755100308588/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiGIATTQhUTejR0IFdBqxl_tOFFQKzr47HvBv59iOc=w36-h36-p-c0x00000000-rp-mo-ba5-br100,Ernest Goh,Local Guide,・216 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,Tried for first time - super burger and garlic fries. Not the best. I personally prefer In&Out and Five Guys.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
